Transaction ID,Amount,Date,Description
99252619,"-$1,620.96",12/19/2021 23:44:59,Consequatur perferendis ut debitis debitis quia id. Qui cum quos quasi et natus veniam.
37334177,$989.53,3/29/2022 11:44:43,Sunt dolorum debitis nisi ea. Velit reiciendis neque delectus ut libero. Ut nemo nemo hic.
55504984,$159.91,3/30/2022 05:07:14,Sed odit ipsum odit cumque. Officiis nam accusamus sit tempore dolores dolores.
42508530,"-$2,397.26",6/10/2022 20:46:21,Et sapiente quisquam ut velit non illo. Omnis minus earum non. Eos dolorum delectus neque.
20621207,$531.90,9/13/2021 01:58:39,Esse minima quaerat est. Eum enim delectus nesciunt quis. Quo assumenda delectus eum dolores.
53398340,"$2,166.18",6/15/2022 08:17:03,Incidunt error deserunt ut at. Eos rem qui quia consequuntur culpa sed.
60057172,$560.65,7/2/2022 22:22:03,Sequi nobis distinctio non aut dolores dolor. Numquam laboriosam qui porro sunt quia facere natus.
88545542,-$593.26,7/27/2022 16:13:38,Ut mollitia error explicabo perferendis officia vero. Laudantium incidunt est non quidem error.
94310632,$808.83,2/9/2022 04:07:22,Sit exercitationem est illo doloribus. Minus ipsa earum asperiores omnis voluptatum.
3774337,"$1,941.08",4/21/2022 02:44:10,Eligendi sunt illo dicta optio dignissimos maxime. Dignissimos et autem molestias aut.
19025387,"$1,929.37",1/1/2022 15:10:51,Qui ut tempora tempore beatae. Commodi ducimus et adipisci. Nulla vel minima illo et.
15293532,"$1,888.00",11/1/2021 05:55:13,Eius suscipit officia fugit. Nam doloribus voluptatibus qui sit.
64140569,$510.19,10/10/2021 08:59:09,Ratione repellendus esse id in. Ut ut aut aut itaque. Ut accusamus deserunt pariatur commodi.
82733951,"$2,267.22",8/1/2022 22:05:13,Deleniti sed sint et nulla fugit id et. Non nemo ducimus quos facilis aperiam et quod magnam.
39352435,-$808.44,11/18/2021 19:17:45,Unde porro vero nulla tempore voluptas. Quia omnis non quia qui.
37844570,$705.84,5/11/2022 05:07:10,Eos eum aspernatur dolorum. Quo nobis labore reprehenderit minima sit esse excepturi.
27314188,"$1,346.44",1/15/2022 13:59:37,Voluptatem aliquam officiis magnam distinctio eum tempore ut. Sit earum vero harum dolores nihil.
26363345,$513.06,1/28/2022 04:37:02,Alias laborum velit voluptates. Corporis necessitatibus in omnis rem ipsa facere ut.
37898013,"$1,200.18",9/13/2021 11:27:17,Labore est corporis illum facilis deleniti optio soluta. Corrupti ab voluptas aut.
9244957,-$48.36,2/16/2022 17:47:07,Ab libero est perferendis odio blanditiis placeat quibusdam. Sed animi ipsam harum consequatur sed.
56208337,"$1,934.21",10/21/2021 23:05:16,Autem enim sit in pariatur modi explicabo ut. Sunt est quia laboriosam dolorem.
79560585,"$1,278.23",6/24/2022 19:45:29,Distinctio error non sed. Saepe aspernatur quia reiciendis.
74006508,"-$1,636.76",10/16/2021 20:31:27,Et a in beatae sunt fugiat facere quo et. Qui maiores dolor nulla quo.
91895822,"-$1,375.90",3/29/2022 03:10:53,Sed aut voluptatibus porro harum non a. Et iste ab ab voluptatem. Ipsam fugit eaque autem alias.
48723509,-$196.74,11/25/2021 06:24:53,Labore architecto voluptatem possimus quod sint quo. Et inventore sequi numquam sunt.
12996693,$239.29,10/3/2021 05:11:08,Sed rerum ut est a voluptatem dolorum voluptas libero. Vitae et nobis placeat distinctio.
33431661,$354.44,1/14/2022 09:03:40,In iure maiores in. Omnis cumque consequatur quod est.
31288085,$781.50,3/15/2022 20:34:05,Minima eligendi esse rerum placeat et non modi veritatis. Quam ut et nemo. Dolores ut minus neque.
16400973,$989.06,1/26/2022 04:42:05,Quam placeat non placeat cum cumque. Ea dolorem voluptatem doloribus tenetur consequatur.
72058604,$203.69,4/6/2022 14:08:53,Et deserunt in id recusandae. Dolores facere unde aut quo. Ratione quasi id numquam.
65475439,$722.29,8/4/2022 02:22:14,Nemo nam iste laborum maiores. Commodi tempore cum pariatur fuga natus et.
69060135,$902.81,6/18/2022 22:44:57,Enim et assumenda veritatis neque ut dolores. Provident voluptates ullam dolor est.
97047114,"-$1,568.07",5/10/2022 00:45:47,Saepe maiores voluptas quae architecto. Tenetur at aliquam id. Quia debitis et et similique.
47994040,"-$2,367.37",1/25/2022 11:35:32,Perferendis consequatur itaque repellat rerum. Voluptatum eligendi dolores a illum et nemo dolores.
40966132,"$2,233.82",5/25/2022 14:11:02,Ipsum eius ipsa et quas velit. Qui et dolore non dicta velit. Possimus ut et sit.
29026818,"$1,918.47",8/22/2021 23:48:47,Non sunt saepe molestiae quasi doloremque id autem. Quidem recusandae sit sit. Et ut voluptas sit.
59333928,-$465.53,8/1/2022 00:45:59,Id quasi quia quod accusantium suscipit. Hic ipsum commodi quis magni.
88509669,"-$1,614.81",3/25/2022 18:11:21,Totam doloribus officia ipsa. Quidem recusandae sed sit. Eveniet omnis adipisci atque nobis.
86456778,"-$2,493.69",9/7/2021 02:21:21,Odit corrupti ut corporis. Velit et eos doloremque. Autem sapiente et non iusto magni sed qui.
855287,"-$1,579.18",2/9/2022 00:25:23,In magnam neque non ut non. Non dolores aperiam voluptas facere suscipit quia accusamus.
25468029,$243.03,3/29/2022 19:50:36,Aliquid sed consequatur ut voluptate. Facilis quos et ut sit.
23819197,$370.07,2/3/2022 14:29:52,Neque quas a et aut. Et non vitae voluptas et voluptatem. Itaque cupiditate iste et non.
29028279,-$240.17,11/19/2021 15:24:02,Quia fugit ut atque fuga nihil consequatur sed. Sequi sit dolorem iure praesentium.
58013940,-$815.24,6/23/2022 02:08:02,Sit et qui quos nemo aut. Et et et hic est sint pariatur et rerum.
93741432,"-$1,286.18",7/1/2022 10:08:05,In eaque sit a. Dicta aut accusamus neque ea. Qui ipsum quisquam commodi dolorum beatae quo.
76051357,"$2,428.91",1/15/2022 19:26:41,Molestias et cumque qui saepe aut. Qui sequi aut ut laborum.
33089633,"-$2,087.17",9/28/2021 08:29:47,Voluptatem est dicta animi doloribus ex eius. Eos fuga repellat rerum repudiandae ad et.
8415585,"$2,264.54",8/10/2022 13:50:14,Placeat iure earum harum et quo illum odio. Assumenda omnis nam numquam placeat.
513693,$253.24,9/20/2021 13:02:15,Atque nisi eveniet commodi. Eum quae voluptas culpa.
22801423,"$1,793.00",7/6/2022 15:00:48,Pariatur consequatur facere esse dolores deserunt et illum. Quasi voluptates quisquam recusandae.
93875782,"-$2,004.70",1/26/2022 14:32:50,Aliquam dolor et et eos est doloribus. Qui eaque alias a. Unde labore occaecati temporibus iure.
25066943,$962.52,3/6/2022 10:58:32,Sit et in itaque dicta deleniti atque culpa. Assumenda iste non dignissimos et quis eos neque.
51897461,$905.57,10/11/2021 12:19:10,Qui maiores et quam at a necessitatibus sequi. Neque ut ut delectus et ea est.
28964526,"$1,576.87",12/31/2021 21:04:09,Tempore saepe voluptatem maiores rerum aut. Dolorem eos totam aut est dolor.
71903102,-$92.34,12/6/2021 14:17:04,Recusandae voluptatem dolor eveniet quaerat. Voluptates cupiditate iure molestias nulla.
56929705,-$954.06,12/5/2021 01:10:52,Ratione neque amet similique est. Vel nisi fuga officia porro doloribus.
92533742,"$1,888.56",2/24/2022 21:08:12,Minima sed aliquam aperiam voluptatibus nemo magnam cumque dicta. Rem cum eos maiores.
50951102,$610.74,5/6/2022 18:06:48,Expedita fugiat qui in dolore voluptatibus dicta. In ad sapiente nihil unde.
30277945,"$1,123.76",10/14/2021 11:46:13,Ut sed at deleniti quia voluptatibus est totam. Rerum ullam dolore ut non ratione.
2583893,"$1,063.87",5/19/2022 15:28:01,Voluptatem sit qui excepturi id dolores voluptatem. Minus qui hic natus. Rem fugit enim esse atque.
2856118,"-$1,225.64",9/3/2021 02:44:06,Est et at incidunt voluptatem qui iusto. Optio consectetur laborum quam incidunt est.
64489206,"$1,530.96",2/15/2022 15:01:12,Eveniet fugiat consequatur quam voluptates neque. Quas placeat dignissimos molestiae.
20162971,$651.71,1/31/2022 19:17:59,Praesentium id voluptatem nesciunt sint. Maiores accusamus unde ipsum amet.
65330139,"-$1,337.18",12/21/2021 07:11:40,Recusandae eius quaerat architecto error. Quibusdam enim alias at nulla praesentium voluptatibus.
933230,"$1,604.21",10/19/2021 00:10:00,Minus vel aut molestiae. Et sit totam aspernatur.
86602092,"$1,326.55",1/14/2022 01:30:37,Aliquam unde aut iure et. Illo quibusdam iure velit quisquam placeat.
6260957,"$1,527.24",10/29/2021 03:48:05,Sint nam similique eum eaque. Ab aut qui non. Eius fuga odio et.
16660644,"$2,312.83",10/25/2021 12:48:48,Earum et qui eum nihil. Iure quia ut omnis et quos sint et.
94935651,$641.17,12/15/2021 16:17:10,Molestias et minima id excepturi possimus. Labore qui quasi repellendus soluta.
43055097,"$2,441.01",4/26/2022 18:42:10,Laboriosam natus aperiam vero. Repellat accusamus corporis assumenda aliquam.
71419066,"-$1,800.89",12/31/2021 09:56:37,Ullam sit ullam aut quibusdam et cum. Dolorem in quia dolor eligendi at.
40120313,"$2,345.79",8/11/2022 23:19:43,Qui cum doloremque eos magni. Et ut aliquam accusamus eos eos qui. Est sit mollitia omnis.
12728368,"$1,932.27",10/8/2021 09:31:41,Neque molestiae commodi voluptatem eaque et. Sint doloribus odio et. Vel ab eum dolor.
8939210,-$41.62,1/4/2022 02:04:47,Molestias sit id dolor sed quo ut. Qui quaerat sit non amet.
95192767,$548.50,11/13/2021 21:25:05,Distinctio eum qui unde harum. Nostrum est quis architecto. Laboriosam est fugit aliquam et.
70129424,"$1,273.86",7/19/2022 18:31:43,Quasi alias quod molestias magni. Praesentium ut aut quia rem. Possimus cum id dolorem qui ut.
9230160,-$872.12,12/9/2021 13:54:25,Ea illo sequi tempore vel perspiciatis. Suscipit a est suscipit sapiente neque laborum quidem.
85997932,$993.77,7/6/2022 18:29:25,Velit vel ratione nostrum ut. Non est eaque eos. Numquam aut ducimus eum sit optio non totam.
40528282,"$2,322.95",3/20/2022 01:23:51,Beatae quos unde animi temporibus eius. Exercitationem non aut corporis.
57441361,"-$2,468.59",9/2/2021 03:07:13,Vero dolores quia est voluptates placeat quo autem. Officia reprehenderit esse eveniet quos.
20406897,$940.45,9/19/2021 09:02:06,Aut voluptatem accusamus explicabo molestiae ut nobis. Tenetur perferendis maiores dolor et beatae.
92531873,"-$1,544.73",10/1/2021 17:28:13,Iste eos omnis aut. Ullam consequatur sint et eos iure quo. Et impedit dolorem velit.
34118478,"-$1,910.82",9/11/2021 15:07:39,Impedit ab vero quia sunt. Officiis nobis eos magnam eveniet. Sint magnam illo voluptatem.
11053454,$363.28,8/19/2022 11:24:26,Ipsum vel ut aut molestiae ratione. Est sunt illum eligendi ut eum velit expedita.
60002037,-$779.35,8/27/2021 20:21:24,Dolores ea possimus cumque id modi. Natus eligendi consequatur quam nihil.
63620300,$759.77,1/4/2022 14:48:27,Ut qui molestiae sit voluptatem sed. Quo nam sunt sit qui. Exercitationem vel sed optio.
54370780,-$495.19,12/17/2021 22:55:46,Illum voluptates autem ut distinctio odit nam. Qui libero est aperiam debitis.
60249267,"$2,127.47",7/15/2022 06:57:36,Vero molestiae deserunt qui. Velit quidem qui velit omnis odit. Consequatur eaque qui rerum magnam.
1595273,-$377.84,1/3/2022 00:52:51,Et consequuntur officia delectus nulla dolores necessitatibus. Harum repudiandae qui provident est.
36918791,"-$2,409.91",10/1/2021 11:24:45,Voluptatem veniam ipsa dicta eligendi saepe. Vitae eius animi vel adipisci.
42537558,$82.42,4/26/2022 02:11:59,Qui sed at aut. Enim assumenda possimus natus rem cumque. Labore et velit qui excepturi.
86164342,$834.88,12/10/2021 23:09:13,Sit quos qui aut deserunt ut eos. Culpa aut ut totam nostrum aut ea.
23686871,-$878.35,2/28/2022 17:57:01,Sit saepe et architecto et veniam quasi. Vel dolor omnis voluptatibus odio eum.
79242462,-$360.66,11/20/2021 16:55:12,Itaque et dolorum ut id. Ut iste officia doloremque et ratione autem.
95598332,-$584.44,5/12/2022 16:45:49,Ab ipsum sapiente cum sunt eum. Et similique perspiciatis corporis et officiis.
43780227,"$1,000.62",4/5/2022 02:09:20,Eligendi at et reiciendis. Rerum ab quasi animi totam et distinctio.
79948334,-$386.22,9/13/2021 00:11:49,Suscipit rerum aut est ut. Veniam aut ut voluptas. Ullam molestiae earum voluptate maiores.
86585748,"$1,790.45",12/31/2021 12:06:34,Saepe libero et porro voluptatibus assumenda inventore exercitationem. Possimus quia eius ut odio.
43967674,"$1,400.24",2/10/2022 01:31:19,Dolor mollitia consectetur molestiae consequatur voluptas. Suscipit autem nihil dolore enim.
75573068,"-$2,075.50",10/11/2021 04:04:51,Voluptatum necessitatibus ut aspernatur id ea. A suscipit perferendis quas natus.
3828528,-$334.34,4/24/2022 06:09:33,Eaque voluptatum ratione sit voluptas ut. Nam voluptatem eum eius tempora dolorem.
55225934,$137.95,8/6/2022 12:19:30,Autem veniam aut repellat et. Deleniti hic debitis deserunt aut necessitatibus explicabo.
19252631,"$2,146.35",8/31/2021 22:00:44,Eum sit aut quasi animi. Qui aspernatur illum optio alias animi eligendi.
88502540,"$1,642.12",3/10/2022 07:52:44,Suscipit veniam illo quisquam temporibus ut. Libero et voluptatem omnis adipisci in ut maiores.
41848830,$92.45,12/4/2021 17:44:28,Sunt quia vero est placeat. Quasi aut qui soluta nam. Earum explicabo dolore aliquid quia.
77840902,"$1,025.70",5/16/2022 00:33:36,In sunt ut iure qui saepe dicta. Quae mollitia sint quis. Ea atque dolorem inventore magnam.
57694365,"$1,002.41",12/14/2021 14:16:22,Harum quod praesentium minima vel ea. Ad praesentium incidunt ipsa et qui ipsa.
47704499,"$1,225.49",6/26/2022 10:15:03,Et porro voluptatem autem doloremque. Ea aut dolores vitae.
46624303,$549.93,2/8/2022 10:01:59,Placeat temporibus aut modi itaque. Enim qui aut eos aut. Illo esse est sed provident delectus.
73436450,$215.89,2/13/2022 08:11:57,Placeat et ut mollitia repellendus et. Molestias voluptatibus rerum sint eos ab in quia.
81822730,"$1,405.95",3/3/2022 20:52:28,In voluptatem officiis vel velit repudiandae et libero animi. Quam qui commodi temporibus fuga.
79607138,"$2,457.75",1/24/2022 20:48:10,Asperiores dolores voluptate voluptas officia cum. Aut maxime quia quos quisquam vel odit.
81059377,-$851.51,1/7/2022 06:20:15,Modi qui in dolores et inventore. Quo esse maxime dignissimos consequatur odit.
27419950,$688.97,9/10/2021 22:47:15,Velit dolorem nam voluptas error dolorem ipsum. Numquam saepe id et explicabo quia nemo.
51124353,"$2,174.31",10/29/2021 11:13:10,Mollitia odit similique exercitationem. Nihil enim et aut nihil dolores. Enim quae enim at.
13794257,$712.16,1/2/2022 08:54:45,Est hic eos est aut. Praesentium ab saepe id dolorum saepe. Quia consequatur occaecati ut cumque.
51319206,-$73.34,11/5/2021 10:32:49,Officia illum autem eveniet ad dolores est est. Impedit possimus officia et nemo.
30274291,-$477.55,6/5/2022 02:51:36,Aut nobis ut est deserunt. Culpa ipsum soluta vero et et. Officia distinctio enim ut praesentium.
40563286,"$1,073.54",10/6/2021 02:25:53,Nobis molestiae sunt provident sunt sint qui optio. Inventore optio esse minus.
41786287,"-$1,782.48",8/25/2021 16:31:21,Odit ad placeat occaecati perspiciatis possimus voluptas. Nesciunt nesciunt neque qui quia.
64916008,"$1,242.27",12/22/2021 19:49:32,Molestiae sed atque nesciunt. Accusamus nostrum quia quasi. Ex iusto at incidunt maiores.
52656694,$249.25,1/19/2022 09:55:42,Quia accusamus quia autem cupiditate nostrum fugiat sint. Similique placeat quia sunt quibusdam.
67933769,"$1,538.17",4/15/2022 03:38:39,Esse magni nesciunt officiis suscipit neque. Ipsam omnis labore non.
93806819,$254.44,2/2/2022 19:51:03,Veniam nam unde quam incidunt. Rerum dolore ex ea. Necessitatibus magni voluptatem quis similique.
64244410,"$1,085.67",6/2/2022 05:27:34,Nulla est ipsa delectus unde at explicabo. Quia sunt ipsa porro asperiores. Ex cupiditate quae et.
22198002,$482.23,7/2/2022 21:13:43,Aut facilis vitae pariatur adipisci vel. Et non corrupti inventore enim et ut.
48055408,"$1,303.35",6/6/2022 17:33:00,Qui ea enim quo impedit rem modi dolores rerum. Modi consequatur quae sed tempore.
65827525,$46.83,12/2/2021 08:08:48,Quia et dolorem pariatur quia. Eveniet dolorem suscipit vel quia assumenda et nam.
73384342,-$75.40,4/2/2022 02:11:44,Ut ipsam et quis. Ullam est et sit adipisci et vel. Quis quam soluta cumque dolore est nihil.
98517782,-$723.07,6/2/2022 00:19:02,Dolor dolor ut aliquam similique. Facilis id et ut voluptatum aliquid et. Ad dolor non sit.
94308867,"$2,297.05",1/30/2022 03:33:09,Eveniet vero veniam eos aut soluta illo debitis. Sit earum neque fuga aperiam at at.
51514748,-$176.70,8/18/2022 22:03:04,Ut consequatur et ratione nostrum. Sed explicabo fugiat et aut id aliquid. Iure non et dolor.
8996422,-$618.55,3/7/2022 14:04:16,Omnis et quae consequatur autem optio. Quod fugiat nam a ipsa velit rerum corporis.
29202687,$286.51,6/8/2022 10:29:39,Cumque placeat sit quisquam ex. Est aut voluptatem alias veritatis distinctio ea.
81299707,$98.11,1/18/2022 19:56:03,Quas quos delectus et voluptatem. Et nemo sint fugiat ut vel.
88653287,-$182.95,2/3/2022 00:26:19,Fugiat ut explicabo mollitia quaerat. Dicta sit quia placeat ab odio.
36736289,"$1,939.40",3/14/2022 08:49:03,Illum quia est ratione quia provident excepturi voluptate. Quos vel commodi voluptas et.
7221115,-$755.87,1/14/2022 07:42:03,Vel nobis molestiae explicabo nemo. Eveniet quia aperiam atque omnis sit sequi.
56252316,"$2,408.74",10/17/2021 05:52:02,Facere aut quidem quam vero et et totam. Veritatis nemo velit et eos dolor quisquam.
44830775,-$811.37,5/24/2022 08:36:39,Sed rerum autem nihil occaecati quos sapiente. Laudantium cum ullam officia. Est sed sed dolores.
80093057,"-$1,920.31",8/10/2022 10:06:22,Ut voluptas est delectus. Ut nobis sapiente est.
83000736,"$1,651.12",2/19/2022 18:04:20,Dolorum officia molestiae quia rerum ut et velit. Ea veniam sit et est natus.
30265016,"$2,225.22",8/18/2022 04:09:36,Sit architecto voluptatem est et possimus. Corrupti delectus eum libero nihil consequatur id.
70486616,-$510.17,4/21/2022 06:13:09,Ipsam commodi ut iusto aperiam nihil. Expedita quis eaque et quod voluptates.
69938338,$612.46,4/19/2022 23:31:32,Sit sed molestias quod. Fugit animi id consequatur necessitatibus.
13531148,-$752.98,7/6/2022 14:20:57,Aliquam officiis est aut quae non qui. Ut eveniet dolorem blanditiis aut.
57820448,-$72.76,3/7/2022 20:02:15,Totam eligendi autem laborum nostrum. Ipsam rerum vel maxime eum aut dolores porro.
59368369,"$2,236.17",2/19/2022 17:45:56,Debitis qui tempore cum iste sunt voluptatem necessitatibus. Eveniet non nobis quibusdam rerum.
53390114,"$1,149.25",9/27/2021 11:45:30,Sequi blanditiis totam cum. Aut quisquam id consequatur reprehenderit.
3459881,"$1,641.93",11/4/2021 05:11:32,Est nobis vel eum quis suscipit blanditiis omnis. Totam aut culpa repellat quia.
75187237,$394.42,3/7/2022 15:21:00,Repellat quod aut alias. Modi quidem dolores laboriosam sit ad vel.
78095011,"$2,229.93",2/14/2022 11:00:19,Qui distinctio dolor ab vel et officiis animi. Et illo reiciendis voluptatibus enim.
88806892,"$1,200.07",6/16/2022 10:07:01,Veniam et sit magni est. Ut ut quam quisquam nam reiciendis facilis.
10807721,"$1,393.12",1/6/2022 04:07:25,Ut sint qui voluptas laboriosam. Quae consequatur delectus tempora.
41508662,"-$2,010.01",12/4/2021 14:47:38,Necessitatibus est ipsam et omnis. Non quia ea est earum labore.
82782859,$750.74,4/7/2022 06:08:18,Ut impedit amet et aliquam et. Possimus minima quis nihil laborum modi.
47470952,"$1,834.82",1/27/2022 03:04:48,Quo aut ex ut. Error rerum assumenda dolores atque possimus repellendus perspiciatis deserunt.
37072429,$315.84,7/6/2022 07:26:33,Mollitia vero eligendi magni minus non molestiae. Ratione natus quidem est consequatur.
7105354,"-$1,215.16",10/14/2021 11:07:22,Cupiditate id autem qui. Unde nemo qui omnis ex molestiae facilis.
56172130,-$302.07,8/20/2022 14:43:52,Dolorem quia quae sequi est consequatur esse. Quo sed repudiandae voluptatem id culpa vel.
97864440,$393.78,4/4/2022 08:31:47,Fugit nisi soluta nemo rerum in sunt sed. Magnam quis cupiditate qui ea non. Qui cupiditate qui id.
82536536,"-$1,239.30",8/25/2021 20:31:17,Sed omnis qui deserunt consequuntur. Et illum voluptatum corporis fuga ducimus. Et ab omnis et in.
2691978,-$63.99,12/21/2021 20:30:25,Dolor sit fugit aliquid repellendus. Sunt enim explicabo tenetur eum.
20666807,"-$1,273.21",12/26/2021 22:52:42,Aut consectetur nisi sed voluptas laborum aperiam. Sit qui error voluptatum occaecati neque.
96355687,"$2,496.24",3/31/2022 06:17:26,Qui et ad qui nam fuga eligendi. Perspiciatis omnis dicta officia placeat.
21794180,"$2,070.72",11/13/2021 14:00:31,Occaecati sunt quia quos iusto dolor et qui voluptas. Nam et ut cumque molestias molestiae.
47952908,-$337.15,2/12/2022 03:47:58,Suscipit corrupti voluptas quia est. Error nemo consequatur ipsa harum quis quam.
69204583,"-$1,282.75",11/24/2021 22:58:16,Eaque officia adipisci commodi sit rerum quo laboriosam. Error provident quia magnam.
79522053,"-$1,533.30",12/4/2021 14:25:35,Dolor velit ipsum unde qui. In ea tenetur accusantium rerum. Id sequi hic quos.
48926848,"$1,468.05",4/2/2022 05:49:16,Consequatur itaque similique sit maxime. Architecto est recusandae quas et distinctio et ut harum.
18176780,$16.12,7/30/2022 15:41:53,Veniam ea officiis qui maiores. Non officia esse qui maiores.
70688614,"$1,275.83",7/22/2022 08:02:48,Vel quo eum qui harum. Voluptatem qui fugiat nihil est consequuntur ut.
77836913,"$1,298.78",5/2/2022 02:19:03,Est eligendi consequatur fugiat autem et omnis. Dolore quam qui unde sint tempore repellat.
43579052,$668.97,3/12/2022 04:03:57,Eius in hic incidunt. Ab at sunt eum minus. Iusto ea iusto error corrupti rem.
62339242,"$1,583.86",10/3/2021 04:55:22,Amet quam quia esse quo autem. Enim aut aut illo iusto occaecati voluptatem omnis dolore.
5113234,$664.16,6/23/2022 06:21:06,Atque voluptas et qui ad tenetur voluptas. Vitae sit sed natus suscipit.
82378574,"-$1,794.88",9/11/2021 09:39:25,Iusto quae dolores odio iste illo. Ut voluptas et a. Ut esse esse suscipit iure doloribus natus.
69000593,"-$1,609.21",4/30/2022 20:39:20,Omnis pariatur quia dicta ducimus et. Ab alias autem magni maxime repellendus tempora.
63850779,$57.06,8/3/2022 15:06:05,Velit veniam voluptatum at voluptas odit. Nulla aut mollitia veritatis provident quia.
68317031,"-$2,164.82",7/9/2022 18:59:27,Necessitatibus illo saepe reprehenderit voluptatem. Quia et ut qui corrupti expedita nam autem.
20225071,"$1,332.70",4/7/2022 19:47:59,Magnam voluptas rem libero. Quos quia repellendus qui dolorem. Aliquam distinctio officiis numquam.
49452244,$418.01,7/21/2022 16:31:58,Quis nihil qui repellat veniam. Alias cum quos et. Dolorem ut quae eos veniam.
43117849,"$1,153.39",1/4/2022 15:52:34,Aut sed non mollitia. Optio molestiae placeat facere debitis ut. Quo vitae voluptatem alias non ea.
11732280,$689.13,6/16/2022 13:46:03,Exercitationem maxime harum ut nulla sit. Cumque quas possimus veniam qui ut.
86484348,$18.87,9/14/2021 06:20:15,Qui consectetur repellat deleniti sint soluta maiores ea libero. Ipsam molestiae ex blanditiis non.
82490066,$98.26,11/17/2021 16:54:54,Voluptatem qui ipsam sit minus. Ratione qui non et saepe autem.
5931673,$377.30,1/12/2022 17:23:12,Cum aut autem illo est libero est doloremque. Hic fugiat aliquid sit. Aperiam recusandae ex ea rem.
96606456,"$2,105.59",1/22/2022 16:59:39,Culpa non sunt quod. Enim magnam ipsam accusantium magnam eum. Tempore sed eligendi dolor.
39493803,"-$1,708.18",2/26/2022 14:21:16,Alias fugiat et non omnis nesciunt rem. Ut vero non vero. Sunt quae officiis et eos iusto.
69019370,"$1,093.57",7/13/2022 12:07:23,Voluptatem voluptatibus qui voluptas. Dolor ipsa nobis dignissimos quia ipsum magnam.
18159181,$150.27,2/5/2022 14:51:24,Harum voluptatem aliquid sint dolor. Quis est dolorum id iusto rem eveniet.
38709366,$549.13,11/9/2021 17:19:01,Rem cum veniam vel voluptatem aut. Assumenda praesentium repellat corporis.
12359997,"$1,064.35",7/10/2022 06:31:56,Et consequatur assumenda facilis soluta nihil saepe. Voluptas qui non voluptas unde.
90273535,$230.94,3/25/2022 11:29:41,Tempore ut et autem placeat quia. Et est et error optio saepe fugiat minus.
75851744,"$1,275.44",7/28/2022 06:18:05,Perspiciatis facere earum placeat. Eos aut rerum in nemo sapiente et.
12025859,-$713.83,6/28/2022 11:21:29,Cum earum in alias. Ipsa quo rerum et dolorem.
62815066,-$661.52,11/26/2021 13:09:17,Aperiam rerum est molestiae culpa. Occaecati beatae non quia et voluptatem nihil.
58304707,$102.85,1/7/2022 15:05:14,Aut aut sed nobis dolore ut provident similique. Inventore eos et expedita et inventore ratione.
71558112,"-$1,993.14",9/15/2021 07:14:22,Distinctio ipsa nihil ut ut. Consequatur itaque ad perferendis.
63260669,"-$1,498.82",5/11/2022 14:57:16,Dolore odit ducimus odit autem vitae ad. Assumenda nihil odio architecto enim repudiandae.
4141035,"$1,902.09",11/29/2021 03:44:48,Voluptatem rerum sit et numquam voluptatum. Nemo ut ipsum eveniet non.
88804663,"-$1,056.10",5/16/2022 22:40:40,Sed incidunt adipisci cum eum. Aut dolores sunt debitis nostrum excepturi dolor.
25588304,"$1,610.31",12/19/2021 13:28:49,Qui quam beatae facilis et ut. Quos excepturi molestiae saepe ut libero. Autem ut quo aut non.
86677210,$701.32,7/28/2022 18:36:00,Vitae nostrum nemo et ratione. Minima quasi nemo reiciendis in.
22114981,"$2,145.94",10/29/2021 13:21:16,Aperiam ab blanditiis sint ea. Modi quidem non nihil omnis. Placeat ab ipsam qui at neque maxime.
21148201,"$2,033.72",12/23/2021 10:35:21,Iusto est et saepe. Rerum aperiam placeat maxime rerum.
22675587,$129.29,5/20/2022 07:20:27,Modi et quod aut. Asperiores labore eius fuga dolores. Ipsa voluptates maiores aut qui eos.
40059002,"$1,383.60",11/21/2021 13:36:40,In beatae omnis aut rerum. Eos autem esse minima placeat adipisci.
32160561,"$2,066.26",3/26/2022 13:22:26,Vero quis quae doloremque. Amet facere facere et dolorem harum. Aut ex quae et corrupti.
34382504,$377.40,1/13/2022 16:34:25,Aliquam porro non odio iusto quae repellat cumque. Et esse quam ut et accusamus earum voluptas.
3609820,$685.98,3/15/2022 00:23:25,Est debitis quia expedita consequatur nobis ad est. Accusantium fugit ea quas.
59878430,"$2,499.63",12/19/2021 04:15:48,Enim quisquam culpa maxime placeat minima amet et ratione. Ut incidunt dolorem maxime hic illum.
75462102,-$706.02,1/2/2022 09:11:17,Delectus nam autem corrupti repellat deserunt iusto hic. At et unde officia itaque.
61150740,"-$1,791.60",1/17/2022 14:02:48,Ipsam alias consequatur natus ducimus sint. Omnis ut neque ratione necessitatibus modi recusandae.
34191008,"$1,591.82",12/13/2021 19:56:55,Ea quod voluptatem commodi et. Earum qui voluptatum at eius. Eveniet vitae nam et sequi aut quos.
23233316,"$1,922.89",2/11/2022 07:46:29,Et ea in quia sint ab qui eos. Praesentium quia omnis inventore qui.
12687652,"$1,754.82",1/11/2022 22:59:13,Enim voluptas ipsa laboriosam nam voluptatem. Accusantium quis voluptatibus iure officia.
26635263,$955.49,12/4/2021 12:53:12,Porro et aut eum unde. Voluptatem qui vitae dicta error nihil nisi. Explicabo nam vel sunt.
83337824,"$1,682.34",11/3/2021 17:17:55,Ipsum natus ad a autem. Nihil quis alias consequatur sapiente. Velit iure nostrum ut adipisci.
